,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1,-0.18696494717639578,0.0003077107976596823,0.0004853911201706269,0.00044699706295142037,0.001486596309188947,0.0011833331718953382,0.002940996969282779,0.05349330665237042,0.015113433238158365,0.021688254870291402,0.047848896205125745,0.014765145794377627,0.03380895137259763,0.014657320737812169,0.003699060699357374,0.0006030540169742365,0.001126598572057059,0.0003815524675851055,0.003192537721411526,0.0018957421715962647,0.0013741295887042587,0.00048334554430766756,0.005293250709043092,0.0011903612616853722,0.012653638687945341,0.0033207147747069264,0.00791575942713883,0.0007027005252705547,0.002281614201031507,0.000323282982917465,0.0006068296758996483,0.0022663555613225486,0.00225418186382751,0.004402174306957413,0.0005932278938648177,0.0052791016212643685,0.002101019800963829,0.0007178301988591565,0.0007669734126753609,0.0004715364049328835,0.0070909096867086486,0.032760159107956134,0.03332898029852396,0.0218902296356931,0.0017501169183743595,0.0019400151425893288,0.0007588434102419214,0.012070480668536113,0.01154428496896884,0.00317859037345697
2,0.0017309589872288545,-0.15760640181017327,0.0004714497931332066,0.0004322955027288431,0.0014039833646102857,0.001151103905568114,0.0028613856332407126,0.057550609123218216,0.01567524964283817,0.0220957150714627,0.048139787340848283,0.01483842349386654,0.03475420669629093,0.01467233029861712,0.004000428790498883,0.0005938635891902291,0.0010886654867509663,0.00036553208877613825,0.0030522258549048687,0.0017736163821653913,0.001285606653826715,0.000451694342902464,0.0049761933809078914,0.0011870377590610175,0.011984504123908541,0.0031977491324890034,0.007925571773780575,0.0007893467337115978,0.002310173444876999,0.0003111668080171401,0.0005809220490370716,0.0021504999577407835,0.0021007307896021756,0.004183347776664529,0.0006523655410023059,0.005580157688983609,0.0020389607594942507,0.0006988789916444902,0.0007206851516472621,0.00044233993539747354,0.0066550055171522545,0.03393242591948501,0.03476702331243446,0.022263908862838785,0.0018482777409587186,0.0018658650464260193,0.0007307435360841141,0.01143820985588228,0.011074411012185603,0.003165101220646634
3,0.0016799895668048613,0.0002900722376835256,-0.22497637460534572,0.00048138483934659636,0.0017239197096686277,0.0012515582127152216,0.003108912464019328,0.041440311881207795,0.013115227920379991,0.01988910662162955,0.04561106730221065,0.014122860070150508,0.030158767290059472,0.014190493342170195,0.0028194486376538993,0.0006141080860250158,0.0012163121084091965,0.00042315129444287896,0.003563292246204232,0.0022645367451177667,0.0016414505056635252,0.0005794533700413091,0.006227520976607483,0.0011661009124328855,0.014543358164430966,0.003624118833723609,0.007658561156583313,0.00047563715984880254,0.0021325555508557924,0.0003533315855452505,0.0006745361225858042,0.0025897120349548126,0.0027262683572923515,0.0050069380440949576,0.00042919185623089325,0.004320025287823626,0.002238515586244546,0.0007572021447998959,0.0009037179660330995,0.0005585357914175358,0.008386669830319667,0.02854685729304835,0.028413469721721884,0.02017899728968797,0.0014361200286182414,0.002125429364873228,0.0008281767274479383,0.013850231144450062,0.01274958372773728,0.003127829126033599
4,0.0016652339165222547,0.0002862907087907279,0.0005181413223362716,-0.20617114514109539,0.0017543653395942264,0.001256330478493133,0.003120522590750328,0.039738628230745414,0.0127881044627301,0.0195506344892494,0.04509002960609676,0.013968541044252733,0.02952560287429883,0.014060394886358041,0.0026972138772028116,0.0006130142609836512,0.0012246713934224258,0.0004277620843088225,0.0036055460846574103,0.002314848376407666,0.0016779189148424035,0.0005926494027244925,0.006351275829475428,0.0011574096365718708,0.014780412679579795,0.0036548807603520492,0.007587608061047837,0.000447095708291046,0.0021021227239569756,0.0003564072842469772,0.0006821190918763674,0.002629632831412516,0.002792073741960974,0.005080587610340593,0.00040743727472615455,0.004176153979682558,0.0022494897338799858,0.0007597910456899931,0.0009218879210414841,0.0005702175186450044,0.008560148306359745,0.02785175228663858,0.027632725537505946,0.019850720642327145,0.0013888547421679303,0.0021446947314464736,0.0008352063842815021,0.014072507771371567,0.012880509054170814,0.0031065658452175873
5,0.0015429223994496818,0.00025904126593000014,0.0005169556795880203,0.0004887654447110205,-0.31165831164078567,0.0012485683155147235,0.003099887744794024,0.030691153294526333,0.010823517948424366,0.017300234004567403,0.04116742058207861,0.012788739006441155,0.02555086347676598,0.012999740358770134,0.002055933784479331,0.0005905674887931594,0.0012379892534405983,0.0004422046328331746,0.0037472969184083674,0.002549185323211409,0.001847778158970786,0.0006546831975921991,0.006902955293903548,0.0010803750406702336,0.01574669088181815,0.0037279773383815953,0.00701145711545378,0.0003093929027914465,0.0018889689796772527,0.0003639739851459647,0.0007065071381851559,0.002787748240709085,0.0031080387628442626,0.0053649148914769774,0.00029769946643925366,0.0033713147692754778,0.00224917354276218,0.0007534443033132001,0.001003274679540819,0.000623375682060613,0.009346121832732465,0.023651823862098947,0.023055475647457205,0.017639663159138695,0.0011236867850375142,0.002194611750942763,0.0008519102749533079,0.014971493481018545,0.013268971899377802,0.002910402550555629
6,0.0016847405676605873,0.00029133756091609804,0.0005148281569035522,0.00048013051878634434,0.0017127235547569899,-0.23422211462076328,0.003103838963978439,0.042049624450976854,0.013229407744106381,0.020004595090302363,0.04578344091110126,0.014173702694379143,0.030377643045806393,0.014232588109554046,0.0028633371727708095,0.0006143064692829686,0.001212983125335187,0.0004213969281706502,0.0035473235791197363,0.002246279691936157,0.0016282168722321006,0.0005746713440322776,0.006182328474537978,0.0011688415429781179,0.014455746878396484,0.0036121457884783787,0.007681545598763492,0.0004860638630337555,0.0021428109317132983,0.0003521374505962538,0.0006716582088558155,0.002574904716735822,0.0027024972838080256,0.004979534834593074,0.0004370663298471934,0.004371000844886344,0.0022339404944690063,0.0007560507753497609,0.0008970871739964526,0.0005542823512061519,0.00832346483068602,0.028789161619053635,0.02868738776803838,0.02029066751467756,0.001452856772705708,0.0021179786947117044,0.0008254406699719766,0.013767999974133228,0.012699517894593395,0.0031344451975077363
7,0.0016852566833580138,0.00029147669164765846,0.0005147130951384586,0.00047998562827021335,0.0017114586650887403,0.0012492365072582828,-0.33164796908275485,0.04211798602135291,0.013242122883123283,0.0200173694185359,0.04580232803130374,0.01417926638080174,0.030401947680194465,0.014237168206525068,0.0028682651713044416,0.0006143226389710966,0.0012125992172044373,0.0004211969258636723,0.003545506326764419,0.002244224586311698,0.0016267272279709803,0.000574133257919565,0.006177232558328971,0.0011691372423328818,0.014445835592453602,0.003610772877139542,0.00768404734234554,0.00048724052082970044,0.0021439410262574475,0.0003520006091473802,0.0006713303367867914,0.002573227970127712,0.0026998248490313777,0.004976429165549637,0.000437952592599098,0.004376702505640805,0.002233407086380272,0.0007559145899591917,0.0008963396222527211,0.0005538031166496882,0.00831634230572505,0.028816134411797995,0.028717937612377186,0.020303008216670942,0.0014547284662056457,0.0021171257322899913,0.0008251269348899216,0.013758694842904826,0.012693802855276376,0.003135155857469724
8,0.001591861988365382,0.00030444710648763914,0.0003562986901342596,0.0003174302134882667,0.0008799705600086703,0.000878905323660375,0.002187268422304784,-0.3184634725111257,0.018350344625138265,0.02297794861066636,0.04604861601018386,0.01408908693466386,0.038355133526447184,0.01357085125094542,0.006158030219266679,0.0004922547489754263,0.0007950837563638257,0.0002519602618860447,0.0020752737993344687,0.0010446114090336598,0.0007571870623327054,0.0002640552879469064,0.003025536165045814,0.0010702532322393722,0.007654709078494509,0.0022815963395218923,0.007341135820730804,0.0015548991254248261,0.0023057796130186462,0.00022132654410496599,0.0003984607329588557,0.0013906283617089006,0.0012058970256616818,0.002732057380040072,0.0011193283107118963,0.007399471932425114,0.0015322957162581254,0.0005366953705873712,0.0004367837317210988,0.00026515266666662105,0.004001697441072721,0.03937325461150298,0.04227001833651819,0.022894863964657692,0.002436640725300797,0.001320314311667488,0.0005213860462409278,0.007331408591016997,0.007702269700212888,0.0028260407094191564
9,0.001697943169538599,0.0003130620627712631,0.0004257171077653133,0.00038565202433729227,0.0011715947751894879,0.0010439373256146242,0.0025962478557130858,0.06927846796391093,-0.40073805653174344,0.022831783409383605,0.04801391055947443,0.014753326144326343,0.03682939801678605,0.014427377817657962,0.004886095321999872,0.0005575473439007163,0.0009689908856773066,0.0003175184956544729,0.0026360448073669447,0.0014415943872160524,0.0010449403574303356,0.00036597554651770776,0.0040994918582504414,0.00115470047721612,0.010080933395516113,0.002818410155281341,0.007797994098736475,0.0010712439137817056,0.0023459608584537927,0.0002738939735620792,0.0005035699062112847,0.0018183794975780642,0.0016889648233242255,0.003552070255981752,0.0008346659134401868,0.0063944213469237935,0.0018368109405230892,0.0006353520433896112,0.000592915095249406,0.00036222535511614394,0.005456891831073069,0.036733115812128535,0.03839234232317412,0.02289654835910958,0.0021127185480592984,0.001638793555989102,0.0006440577161231538,0.00963564807125491,0.009656159055956187,0.0030662362193032244
10,0.0017251320993970816,0.00031243650205047495,0.00045708636481896887,0.00041743419861190004,0.0013258631234242817,0.001117638924509452,0.0027786463182105396,0.06141904135820955,0.01616506910300869,-0.44834304656760243,0.04824450746188941,0.014855181470237795,0.035541220545530036,0.0146347450927423,0.0042901820145302225,0.0005832842569782816,0.001050442053520803,0.0003498461711020422,0.0029156297211463903,0.001660251766214509,0.001203434259592834,0.00042237504852236197,0.0046791647583579125,0.0011797507353320344,0.011347860275322856,0.0030753956591731287,0.00790687057625844,0.0008770181612225627,0.002329126190030859,0.00029912984879889437,0.000555608549119036,0.0020398076883821822,0.0019592933186991187,0.003973549395709065,0.0007106099640697595,0.005857729974357118,0.0019752798387587976,0.0006791090078395972,0.0006773619181789515,0.00041510154825280597,0.006247966590374036,0.03494873548005149,0.03604709540916564,0.022541438880919203,0.0019386006309811206,0.0017923869115924306,0.0007027835535968625,0.010835934288616853,0.010612531344134465,0.003141362945057662
